# capitals
what type of element is manganese|what kind of element is manganese|manganese element type	A transition metal.
is manganese a metal|is manganese metal	Yes.
what is the melting point of manganese|at what temperature does manganese melt|manganese melting point	1,246 C.
what is the boiling point of manganese|at what temperature does manganese boil|manganese boiling point	2,061 C.
what is the density of manganese|how dense is manganese|manganese density	7.3 g/cm3.
is manganese a solid liquid or gas|what state is manganese at room temperature	A solid.
what is the chemical symbol for iron|what is the symbol for iron|iron symbol	Fe.
what is the atomic number of iron|iron atomic number|what number is iron on the periodic table	26.
what element has the symbol fe|what element is fe	Iron.
which element has atomic number 26|what element is number 26|element 26	Iron.
what is the atomic mass of iron|what is the atomic weight of iron|iron atomic mass	55.845 u.
what period is iron in|which period is iron in|iron period	Period 4.
what group is iron in|which group is iron in|iron group	Group 8.
what type of element is iron|what kind of element is iron|iron element type	A transition metal.
is iron a metal|is iron metal	Yes.
who discovered iron|who found iron	Known since ancient times.
when was iron discovered|what year was iron discovered	In ancient times.
what is the melting point of iron|at what temperature does iron melt|iron melting point	1,538 C.
what is the boiling point of iron|at what temperature does iron boil|iron boiling point	2,861 C.
what is the density of iron|how dense is iron|iron density	7.87 g/cm3.
is iron a solid liquid or gas|what state is iron at room temperature	A solid.
what is the chemical symbol for cobalt|what is the symbol for cobalt|cobalt symbol	Co.
what is the atomic number of cobalt|cobalt atomic number|what number is cobalt on the periodic table	27.
what element has the symbol co|what element is co	Cobalt.
which element has atomic number 27|what element is number 27|element 27	Cobalt.
what is the atomic mass of cobalt|what is the atomic weight of cobalt|cobalt atomic mass	58.933 u.
what period is cobalt in|which period is cobalt in|cobalt period	Period 4.
what group is cobalt in|which group is cobalt in|cobalt group	Group 9.
what type of element is cobalt|what kind of element is cobalt|cobalt element type	A transition metal.
is cobalt a metal|is cobalt metal	Yes.
who discovered cobalt|who found cobalt	Georg Brandt.
when was cobalt discovered|what year was cobalt discovered	About 1735.
what is the melting point of cobalt|at what temperature does cobalt melt|cobalt melting point	1,495 C.
what is the boiling point of cobalt|at what temperature does cobalt boil|cobalt boiling point	2,927 C.
what is the density of cobalt|how dense is cobalt|cobalt density	8.86 g/cm3.
is cobalt a solid liquid or gas|what state is cobalt at room temperature	A solid.
what is the chemical symbol for nickel|what is the symbol for nickel|nickel symbol	Ni.
what is the atomic number of nickel|nickel atomic number|what number is nickel on the periodic table	28.
what element has the symbol ni|what element is ni	Nickel.
which element has atomic number 28|what element is number 28|element 28	Nickel.
what is the atomic mass of nickel|what is the atomic weight of nickel|nickel atomic mass	58.693 u.
what period is nickel in|which period is nickel in|nickel period	Period 4.
what group is nickel in|which group is nickel in|nickel group	Group 10.
what type of element is nickel|what kind of element is nickel|nickel element type	A transition metal.
is nickel a metal|is nickel metal	Yes.
who discovered nickel|who found nickel	Axel Fredrik Cronstedt.
when was nickel discovered|what year was nickel discovered	1751.
what is the melting point of nickel|at what temperature does nickel melt|nickel melting point	1,455 C.
what is the boiling point of nickel|at what temperature does nickel boil|nickel boiling point	2,913 C.
what is the density of nickel|how dense is nickel|nickel density	8.9 g/cm3.
is nickel a solid liquid or gas|what state is nickel at room temperature	A solid.
what is the chemical symbol for copper|what is the symbol for copper|copper symbol	Cu.
what is the atomic number of copper|copper atomic number|what number is copper on the periodic table	29.
what element has the symbol cu|what element is cu	Copper.
which element has atomic number 29|what element is number 29|element 29	Copper.
what is the atomic mass of copper|what is the atomic weight of copper|copper atomic mass	63.546 u.
what period is copper in|which period is copper in|copper period	Period 4.
what group is copper in|which group is copper in|copper group	Group 11.
what type of element is copper|what kind of element is copper|copper element type	A transition metal.
is copper a metal|is copper metal	Yes.
who discovered copper|who found copper	Known since ancient times.
when was copper discovered|what year was copper discovered	In ancient times.
what is the melting point of copper|at what temperature does copper melt|copper melting point	1,085 C.
what is the boiling point of copper|at what temperature does copper boil|copper boiling point	2,560 C.
what is the density of copper|how dense is copper|copper density	8.96 g/cm3.
is copper a solid liquid or gas|what state is copper at room temperature	A solid.
what is the chemical symbol for zinc|what is the symbol for zinc|zinc symbol	Zn.
what is the atomic number of zinc|zinc atomic number|what number is zinc on the periodic table	30.
what element has the symbol zn|what element is zn	Zinc.
which element has atomic number 30|what element is number 30|element 30	Zinc.
what is the atomic mass of zinc|what is the atomic weight of zinc|zinc atomic mass	65.380 u.
what period is zinc in|which period is zinc in|zinc period	Period 4.
what group is zinc in|which group is zinc in|zinc group	Group 12.
what type of element is zinc|what kind of element is zinc|zinc element type	A transition metal.
is zinc a metal|is zinc metal	Yes.
what is the melting point of zinc|at what temperature does zinc melt|zinc melting point	420 C.
what is the boiling point of zinc|at what temperature does zinc boil|zinc boiling point	907 C.
what is the density of zinc|how dense is zinc|zinc density	7.13 g/cm3.
is zinc a solid liquid or gas|what state is zinc at room temperature	A solid.
what is the chemical symbol for gallium|what is the symbol for gallium|gallium symbol	Ga.
what is the atomic number of gallium|gallium atomic number|what number is gallium on the periodic table	31.
what element has the symbol ga|what element is ga	Gallium.
which element has atomic number 31|what element is number 31|element 31	Gallium.
what is the atomic mass of gallium|what is the atomic weight of gallium|gallium atomic mass	69.723 u.
what period is gallium in|which period is gallium in|gallium period	Period 4.
what group is gallium in|which group is gallium in|gallium group	Group 13.
what type of element is gallium|what kind of element is gallium|gallium element type	A post-transition metal.
is gallium a metal|is gallium metal	Yes.
who discovered gallium|who found gallium	Paul-Emile Lecoq de Boisbaudran.
when was gallium discovered|what year was gallium discovered	1875.
what is the melting point of gallium|at what temperature does gallium melt|gallium melting point	29.8 C.
what is the boiling point of gallium|at what temperature does gallium boil|gallium boiling point	2,229 C.
what is the density of gallium|how dense is gallium|gallium density	5.91 g/cm3.
is gallium a solid liquid or gas|what state is gallium at room temperature	A solid.
what is the chemical symbol for germanium|what is the symbol for germanium|germanium symbol	Ge.
what is the atomic number of germanium|germanium atomic number|what number is germanium on the periodic table	32.
what element has the symbol ge|what element is ge	Germanium.
which element has atomic number 32|what element is number 32|element 32	Germanium.
what is the atomic mass of germanium|what is the atomic weight of germanium|germanium atomic mass	72.630 u.
what period is germanium in|which period is germanium in|germanium period	Period 4.
what group is germanium in|which group is germanium in|germanium group	Group 14.
what type of element is germanium|what kind of element is germanium|germanium element type	A metalloid.
is germanium a metal|is germanium metal	Partly; it is a metalloid.
who discovered germanium|who found germanium	Clemens Winkler.
when was germanium discovered|what year was germanium discovered	1886.
what is the melting point of germanium|at what temperature does germanium melt|germanium melting point	938 C.
what is the boiling point of germanium|at what temperature does germanium boil|germanium boiling point	2,833 C.
what is the density of germanium|how dense is germanium|germanium density	5.32 g/cm3.
is germanium a solid liquid or gas|what state is germanium at room temperature	A solid.
what is the chemical symbol for arsenic|what is the symbol for arsenic|arsenic symbol	As.
what is the atomic number of arsenic|arsenic atomic number|what number is arsenic on the periodic table	33.
what element has the symbol as|what element is as	Arsenic.
which element has atomic number 33|what element is number 33|element 33	Arsenic.
what is the atomic mass of arsenic|what is the atomic weight of arsenic|arsenic atomic mass	74.922 u.
what period is arsenic in|which period is arsenic in|arsenic period	Period 4.
what group is arsenic in|which group is arsenic in|arsenic group	Group 15.
what type of element is arsenic|what kind of element is arsenic|arsenic element type	A metalloid.
is arsenic a metal|is arsenic metal	Partly; it is a metalloid.
what is the density of arsenic|how dense is arsenic|arsenic density	5.75 g/cm3.
what is the chemical symbol for selenium|what is the symbol for selenium|selenium symbol	Se.
what is the atomic number of selenium|selenium atomic number|what number is selenium on the periodic table	34.
what element has the symbol se|what element is se	Selenium.
which element has atomic number 34|what element is number 34|element 34	Selenium.
what is the atomic mass of selenium|what is the atomic weight of selenium|selenium atomic mass	78.971 u.
what period is selenium in|which period is selenium in|selenium period	Period 4.
what group is selenium in|which group is selenium in|selenium group	Group 16.
what type of element is selenium|what kind of element is selenium|selenium element type	A nonmetal.
is selenium a metal|is selenium metal	No, a nonmetal.
what is the density of selenium|how dense is selenium|selenium density	4.81 g/cm3.
is selenium a solid liquid or gas|what state is selenium at room temperature	A solid.
what is the chemical symbol for bromine|what is the symbol for bromine|bromine symbol	Br.
what is the atomic number of bromine|bromine atomic number|what number is bromine on the periodic table	35.
what element has the symbol br|what element is br	Bromine.
which element has atomic number 35|what element is number 35|element 35	Bromine.
what is the atomic mass of bromine|what is the atomic weight of bromine|bromine atomic mass	79.904 u.
what period is bromine in|which period is bromine in|bromine period	Period 4.
what group is bromine in|which group is bromine in|bromine group	Group 17.
what type of element is bromine|what kind of element is bromine|bromine element type	A halogen.
is bromine a metal|is bromine metal	No, a halogen.
what is the melting point of bromine|at what temperature does bromine melt|bromine melting point	-7.2 C.
what is the boiling point of bromine|at what temperature does bromine boil|bromine boiling point	58.8 C.
what is the density of bromine|how dense is bromine|bromine density	3.1 g/cm3.
is bromine a solid liquid or gas|what state is bromine at room temperature	A liquid.
what is the chemical symbol for krypton|what is the symbol for krypton|krypton symbol	Kr.
what is the atomic number of krypton|krypton atomic number|what number is krypton on the periodic table	36.
what element has the symbol kr|what element is kr	Krypton.
which element has atomic number 36|what element is number 36|element 36	Krypton.
what is the atomic mass of krypton|what is the atomic weight of krypton|krypton atomic mass	83.798 u.
what period is krypton in|which period is krypton in|krypton period	Period 4.
what group is krypton in|which group is krypton in|krypton group	Group 18.
what type of element is krypton|what kind of element is krypton|krypton element type	A noble gas.
is krypton a metal|is krypton metal	No, a noble gas.
who discovered krypton|who found krypton	William Ramsay and Morris Travers.
when was krypton discovered|what year was krypton discovered	1898.
what is the melting point of krypton|at what temperature does krypton melt|krypton melting point	-157 C.
what is the boiling point of krypton|at what temperature does krypton boil|krypton boiling point	-153 C.
what is the density of krypton|how dense is krypton|krypton density	3.42 g/L.
is krypton a solid liquid or gas|what state is krypton at room temperature	A gas.
what is the chemical symbol for rubidium|what is the symbol for rubidium|rubidium symbol	Rb.
what is the atomic number of rubidium|rubidium atomic number|what number is rubidium on the periodic table	37.
what element has the symbol rb|what element is rb	Rubidium.
which element has atomic number 37|what element is number 37|element 37	Rubidium.
what is the atomic mass of rubidium|what is the atomic weight of rubidium|rubidium atomic mass	85.468 u.
what period is rubidium in|which period is rubidium in|rubidium period	Period 5.
what group is rubidium in|which group is rubidium in|rubidium group	Group 1.
what type of element is rubidium|what kind of element is rubidium|rubidium element type	An alkali metal.
is rubidium a metal|is rubidium metal	Yes.
who discovered rubidium|who found rubidium	Robert Bunsen and Gustav Kirchhoff.
when was rubidium discovered|what year was rubidium discovered	1861.
what is the melting point of rubidium|at what temperature does rubidium melt|rubidium melting point	39.3 C.
what is the boiling point of rubidium|at what temperature does rubidium boil|rubidium boiling point	688 C.
what is the density of rubidium|how dense is rubidium|rubidium density	1.53 g/cm3.
is rubidium a solid liquid or gas|what state is rubidium at room temperature	A solid.
what is the chemical symbol for strontium|what is the symbol for strontium|strontium symbol	Sr.
what is the atomic number of strontium|strontium atomic number|what number is strontium on the periodic table	38.
what element has the symbol sr|what element is sr	Strontium.
which element has atomic number 38|what element is number 38|element 38	Strontium.
what is the atomic mass of strontium|what is the atomic weight of strontium|strontium atomic mass	87.620 u.
what period is strontium in|which period is strontium in|strontium period	Period 5.
what group is strontium in|which group is strontium in|strontium group	Group 2.
what type of element is strontium|what kind of element is strontium|strontium element type	An alkaline earth metal.
is strontium a metal|is strontium metal	Yes.
what is the melting point of strontium|at what temperature does strontium melt|strontium melting point	777 C.
what is the boiling point of strontium|at what temperature does strontium boil|strontium boiling point	1,377 C.
what is the density of strontium|how dense is strontium|strontium density	2.64 g/cm3.
is strontium a solid liquid or gas|what state is strontium at room temperature	A solid.
what is the chemical symbol for yttrium|what is the symbol for yttrium|yttrium symbol	Y.
what is the atomic number of yttrium|yttrium atomic number|what number is yttrium on the periodic table	39.
what element has the symbol y|what element is y	Yttrium.
which element has atomic number 39|what element is number 39|element 39	Yttrium.
what is the atomic mass of yttrium|what is the atomic weight of yttrium|yttrium atomic mass	88.906 u.
what period is yttrium in|which period is yttrium in|yttrium period	Period 5.
what group is yttrium in|which group is yttrium in|yttrium group	Group 3.
what type of element is yttrium|what kind of element is yttrium|yttrium element type	A transition metal.
is yttrium a metal|is yttrium metal	Yes.
what is the melting point of yttrium|at what temperature does yttrium melt|yttrium melting point	1,522 C.
what is the boiling point of yttrium|at what temperature does yttrium boil|yttrium boiling point	3,345 C.
what is the density of yttrium|how dense is yttrium|yttrium density	4.47 g/cm3.
is yttrium a solid liquid or gas|what state is yttrium at room temperature	A solid.
what is the chemical symbol for zirconium|what is the symbol for zirconium|zirconium symbol	Zr.
what is the atomic number of zirconium|zirconium atomic number|what number is zirconium on the periodic table	40.
what element has the symbol zr|what element is zr	Zirconium.
which element has atomic number 40|what element is number 40|element 40	Zirconium.
what is the atomic mass of zirconium|what is the atomic weight of zirconium|zirconium atomic mass	91.224 u.
what period is zirconium in|which period is zirconium in|zirconium period	Period 5.
what group is zirconium in|which group is zirconium in|zirconium group	Group 4.
what type of element is zirconium|what kind of element is zirconium|zirconium element type	A transition metal.
is zirconium a metal|is zirconium metal	Yes.
what is the melting point of zirconium|at what temperature does zirconium melt|zirconium melting point	1,854 C.
what is the boiling point of zirconium|at what temperature does zirconium boil|zirconium boiling point	4,406 C.
what is the density of zirconium|how dense is zirconium|zirconium density	6.52 g/cm3.
is zirconium a solid liquid or gas|what state is zirconium at room temperature	A solid.
what is the chemical symbol for niobium|what is the symbol for niobium|niobium symbol	Nb.
what is the atomic number of niobium|niobium atomic number|what number is niobium on the periodic table	41.
what element has the symbol nb|what element is nb	Niobium.
which element has atomic number 41|what element is number 41|element 41	Niobium.
what is the atomic mass of niobium|what is the atomic weight of niobium|niobium atomic mass	92.906 u.
what period is niobium in|which period is niobium in|niobium period	Period 5.
what group is niobium in|which group is niobium in|niobium group	Group 5.
what type of element is niobium|what kind of element is niobium|niobium element type	A transition metal.
is niobium a metal|is niobium metal	Yes.
what is the melting point of niobium|at what temperature does niobium melt|niobium melting point	2,477 C.
what is the boiling point of niobium|at what temperature does niobium boil|niobium boiling point	4,741 C.
what is the density of niobium|how dense is niobium|niobium density	8.57 g/cm3.
is niobium a solid liquid or gas|what state is niobium at room temperature	A solid.
what is the chemical symbol for molybdenum|what is the symbol for molybdenum|molybdenum symbol	Mo.
what is the atomic number of molybdenum|molybdenum atomic number|what number is molybdenum on the periodic table	42.
what element has the symbol mo|what element is mo	Molybdenum.
which element has atomic number 42|what element is number 42|element 42	Molybdenum.
what is the atomic mass of molybdenum|what is the atomic weight of molybdenum|molybdenum atomic mass	95.950 u.
what period is molybdenum in|which period is molybdenum in|molybdenum period	Period 5.
what group is molybdenum in|which group is molybdenum in|molybdenum group	Group 6.
what type of element is molybdenum|what kind of element is molybdenum|molybdenum element type	A transition metal.
is molybdenum a metal|is molybdenum metal	Yes.
what is the melting point of molybdenum|at what temperature does molybdenum melt|molybdenum melting point	2,622 C.
what is the boiling point of molybdenum|at what temperature does molybdenum boil|molybdenum boiling point	4,639 C.
what is the density of molybdenum|how dense is molybdenum|molybdenum density	10.2 g/cm3.
is molybdenum a solid liquid or gas|what state is molybdenum at room temperature	A solid.
what is the chemical symbol for technetium|what is the symbol for technetium|technetium symbol	Tc.
what is the atomic number of technetium|technetium atomic number|what number is technetium on the periodic table	43.
what element has the symbol tc|what element is tc	Technetium.
which element has atomic number 43|what element is number 43|element 43	Technetium.
what is the atomic mass of technetium|what is the atomic weight of technetium|technetium atomic mass	98 u, its most stable isotope.
what period is technetium in|which period is technetium in|technetium period	Period 5.
what group is technetium in|which group is technetium in|technetium group	Group 7.
what type of element is technetium|what kind of element is technetium|technetium element type	A transition metal.
is technetium a metal|is technetium metal	Yes.
who discovered technetium|who found technetium	Carlo Perrier and Emilio Segre.
when was technetium discovered|what year was technetium discovered	1937.
what is the melting point of technetium|at what temperature does technetium melt|technetium melting point	2,157 C.
what is the boiling point of technetium|at what temperature does technetium boil|technetium boiling point	4,262 C.
what is the density of technetium|how dense is technetium|technetium density	11 g/cm3.
is technetium a solid liquid or gas|what state is technetium at room temperature	A solid.
what is the chemical symbol for ruthenium|what is the symbol for ruthenium|ruthenium symbol	Ru.
what is the atomic number of ruthenium|ruthenium atomic number|what number is ruthenium on the periodic table	44.
what element has the symbol ru|what element is ru	Ruthenium.
which element has atomic number 44|what element is number 44|element 44	Ruthenium.
what is the atomic mass of ruthenium|what is the atomic weight of ruthenium|ruthenium atomic mass	101.070 u.
what period is ruthenium in|which period is ruthenium in|ruthenium period	Period 5.
what group is ruthenium in|which group is ruthenium in|ruthenium group	Group 8.
what type of element is ruthenium|what kind of element is ruthenium|ruthenium element type	A transition metal.
is ruthenium a metal|is ruthenium metal	Yes.
what is the melting point of ruthenium|at what temperature does ruthenium melt|ruthenium melting point	2,333 C.
what is the boiling point of ruthenium|at what temperature does ruthenium boil|ruthenium boiling point	4,147 C.
what is the density of ruthenium|how dense is ruthenium|ruthenium density	12.1 g/cm3.
is ruthenium a solid liquid or gas|what state is ruthenium at room temperature	A solid.
what is the chemical symbol for rhodium|what is the symbol for rhodium|rhodium symbol	Rh.
what is the atomic number of rhodium|rhodium atomic number|what number is rhodium on the periodic table	45.
what element has the symbol rh|what element is rh	Rhodium.
which element has atomic number 45|what element is number 45|element 45	Rhodium.
what is the atomic mass of rhodium|what is the atomic weight of rhodium|rhodium atomic mass	102.906 u.
what period is rhodium in|which period is rhodium in|rhodium period	Period 5.
what group is rhodium in|which group is rhodium in|rhodium group	Group 9.
what type of element is rhodium|what kind of element is rhodium|rhodium element type	A transition metal.
is rhodium a metal|is rhodium metal	Yes.
what is the melting point of rhodium|at what temperature does rhodium melt|rhodium melting point	1,963 C.
what is the boiling point of rhodium|at what temperature does rhodium boil|rhodium boiling point	3,695 C.
what is the density of rhodium|how dense is rhodium|rhodium density	12.4 g/cm3.
is rhodium a solid liquid or gas|what state is rhodium at room temperature	A solid.
what is the chemical symbol for palladium|what is the symbol for palladium|palladium symbol	Pd.
what is the atomic number of palladium|palladium atomic number|what number is palladium on the periodic table	46.
what element has the symbol pd|what element is pd	Palladium.
which element has atomic number 46|what element is number 46|element 46	Palladium.
what is the atomic mass of palladium|what is the atomic weight of palladium|palladium atomic mass	106.420 u.
what period is palladium in|which period is palladium in|palladium period	Period 5.
what group is palladium in|which group is palladium in|palladium group	Group 10.
what type of element is palladium|what kind of element is palladium|palladium element type	A transition metal.
is palladium a metal|is palladium metal	Yes.
what is the melting point of palladium|at what temperature does palladium melt|palladium melting point	1,555 C.
what is the boiling point of palladium|at what temperature does palladium boil|palladium boiling point	2,963 C.
what is the density of palladium|how dense is palladium|palladium density	12 g/cm3.
is palladium a solid liquid or gas|what state is palladium at room temperature	A solid.
what is the chemical symbol for silver|what is the symbol for silver|silver symbol	Ag.
what is the atomic number of silver|silver atomic number|what number is silver on the periodic table	47.
what element has the symbol ag|what element is ag	Silver.
which element has atomic number 47|what element is number 47|element 47	Silver.
what is the atomic mass of silver|what is the atomic weight of silver|silver atomic mass	107.868 u.
what period is silver in|which period is silver in|silver period	Period 5.
what group is silver in|which group is silver in|silver group	Group 11.
what type of element is silver|what kind of element is silver|silver element type	A transition metal.
is silver a metal|is silver metal	Yes.
who discovered silver|who found silver	Known since ancient times.
when was silver discovered|what year was silver discovered	In ancient times.
what is the melting point of silver|at what temperature does silver melt|silver melting point	962 C.
what is the boiling point of silver|at what temperature does silver boil|silver boiling point	2,162 C.
what is the density of silver|how dense is silver|silver density	10.5 g/cm3.
is silver a solid liquid or gas|what state is silver at room temperature	A solid.
what is the chemical symbol for cadmium|what is the symbol for cadmium|cadmium symbol	Cd.
what is the atomic number of cadmium|cadmium atomic number|what number is cadmium on the periodic table	48.
what element has the symbol cd|what element is cd	Cadmium.
which element has atomic number 48|what element is number 48|element 48	Cadmium.
what is the atomic mass of cadmium|what is the atomic weight of cadmium|cadmium atomic mass	112.414 u.
what period is cadmium in|which period is cadmium in|cadmium period	Period 5.
what group is cadmium in|which group is cadmium in|cadmium group	Group 12.
what type of element is cadmium|what kind of element is cadmium|cadmium element type	A transition metal.
is cadmium a metal|is cadmium metal	Yes.
what is the melting point of cadmium|at what temperature does cadmium melt|cadmium melting point	321 C.
what is the boiling point of cadmium|at what temperature does cadmium boil|cadmium boiling point	767 C.
what is the density of cadmium|how dense is cadmium|cadmium density	8.69 g/cm3.
is cadmium a solid liquid or gas|what state is cadmium at room temperature	A solid.
what is the chemical symbol for indium|what is the symbol for indium|indium symbol	In.
what is the atomic number of indium|indium atomic number|what number is indium on the periodic table	49.
which element has atomic number 49|what element is number 49|element 49	Indium.
what is the atomic mass of indium|what is the atomic weight of indium|indium atomic mass	114.818 u.
what period is indium in|which period is indium in|indium period	Period 5.
what group is indium in|which group is indium in|indium group	Group 13.
what type of element is indium|what kind of element is indium|indium element type	A post-transition metal.
is indium a metal|is indium metal	Yes.
what is the melting point of indium|at what temperature does indium melt|indium melting point	157 C.
what is the boiling point of indium|at what temperature does indium boil|indium boiling point	2,027 C.
what is the density of indium|how dense is indium|indium density	7.31 g/cm3.
is indium a solid liquid or gas|what state is indium at room temperature	A solid.
what is the chemical symbol for tin|what is the symbol for tin|tin symbol	Sn.
what is the atomic number of tin|tin atomic number|what number is tin on the periodic table	50.
what element has the symbol sn|what element is sn	Tin.
which element has atomic number 50|what element is number 50|element 50	Tin.
what is the atomic mass of tin|what is the atomic weight of tin|tin atomic mass	118.710 u.
what period is tin in|which period is tin in|tin period	Period 5.
what group is tin in|which group is tin in|tin group	Group 14.
what type of element is tin|what kind of element is tin|tin element type	A post-transition metal.
is tin a metal|is tin metal	Yes.
who discovered tin|who found tin	Known since ancient times.
when was tin discovered|what year was tin discovered	In ancient times.
what is the density of tin|how dense is tin|tin density	7.29 g/cm3.
what is the chemical symbol for antimony|what is the symbol for antimony|antimony symbol	Sb.
what is the atomic number of antimony|antimony atomic number|what number is antimony on the periodic table	51.
what element has the symbol sb|what element is sb	Antimony.
which element has atomic number 51|what element is number 51|element 51	Antimony.
what is the atomic mass of antimony|what is the atomic weight of antimony|antimony atomic mass	121.760 u.
what period is antimony in|which period is antimony in|antimony period	Period 5.
what group is antimony in|which group is antimony in|antimony group	Group 15.
what type of element is antimony|what kind of element is antimony|antimony element type	A metalloid.
is antimony a metal|is antimony metal	Partly; it is a metalloid.
who discovered antimony|who found antimony	Known since ancient times.
when was antimony discovered|what year was antimony discovered	In ancient times.
what is the melting point of antimony|at what temperature does antimony melt|antimony melting point	631 C.
what is the boiling point of antimony|at what temperature does antimony boil|antimony boiling point	1,587 C.
what is the density of antimony|how dense is antimony|antimony density	6.68 g/cm3.
is antimony a solid liquid or gas|what state is antimony at room temperature	A solid.
what is the chemical symbol for tellurium|what is the symbol for tellurium|tellurium symbol	Te.
what is the atomic number of tellurium|tellurium atomic number|what number is tellurium on the periodic table	52.
what element has the symbol te|what element is te	Tellurium.
which element has atomic number 52|what element is number 52|element 52	Tellurium.
what is the atomic mass of tellurium|what is the atomic weight of tellurium|tellurium atomic mass	127.600 u.
what period is tellurium in|which period is tellurium in|tellurium period	Period 5.
what group is tellurium in|which group is tellurium in|tellurium group	Group 16.
what type of element is tellurium|what kind of element is tellurium|tellurium element type	A metalloid.
is tellurium a metal|is tellurium metal	Partly; it is a metalloid.
what is the melting point of tellurium|at what temperature does tellurium melt|tellurium melting point	450 C.
what is the boiling point of tellurium|at what temperature does tellurium boil|tellurium boiling point	988 C.
what is the density of tellurium|how dense is tellurium|tellurium density	6.23 g/cm3.
is tellurium a solid liquid or gas|what state is tellurium at room temperature	A solid.
what is the chemical symbol for iodine|what is the symbol for iodine|iodine symbol	I.
what is the atomic number of iodine|iodine atomic number|what number is iodine on the periodic table	53.
which element has atomic number 53|what element is number 53|element 53	Iodine.
what is the atomic mass of iodine|what is the atomic weight of iodine|iodine atomic mass	126.904 u.
what period is iodine in|which period is iodine in|iodine period	Period 5.
what group is iodine in|which group is iodine in|iodine group	Group 17.
what type of element is iodine|what kind of element is iodine|iodine element type	A halogen.
is iodine a metal|is iodine metal	No, a halogen.
who discovered iodine|who found iodine	Bernard Courtois.
when was iodine discovered|what year was iodine discovered	1811.
what is the melting point of iodine|at what temperature does iodine melt|iodine melting point	114 C.
what is the boiling point of iodine|at what temperature does iodine boil|iodine boiling point	184 C.
what is the density of iodine|how dense is iodine|iodine density	4.93 g/cm3.
is iodine a solid liquid or gas|what state is iodine at room temperature	A solid.
what is the chemical symbol for xenon|what is the symbol for xenon|xenon symbol	Xe.
what is the atomic number of xenon|xenon atomic number|what number is xenon on the periodic table	54.
what element has the symbol xe|what element is xe	Xenon.
which element has atomic number 54|what element is number 54|element 54	Xenon.
what is the atomic mass of xenon|what is the atomic weight of xenon|xenon atomic mass	131.293 u.
what period is xenon in|which period is xenon in|xenon period	Period 5.
what group is xenon in|which group is xenon in|xenon group	Group 18.
what type of element is xenon|what kind of element is xenon|xenon element type	A noble gas.
is xenon a metal|is xenon metal	No, a noble gas.
who discovered xenon|who found xenon	William Ramsay and Morris Travers.
when was xenon discovered|what year was xenon discovered	1898.
what is the melting point of xenon|at what temperature does xenon melt|xenon melting point	-112 C.
what is the boiling point of xenon|at what temperature does xenon boil|xenon boiling point	-108 C.
what is the density of xenon|how dense is xenon|xenon density	5.37 g/L.
is xenon a solid liquid or gas|what state is xenon at room temperature	A gas.
what is the chemical symbol for cesium|what is the symbol for cesium|cesium symbol|what is the chemical symbol for caesium|what is the symbol for caesium|caesium symbol	Cs.
what is the atomic number of cesium|cesium atomic number|what number is cesium on the periodic table|what is the atomic number of caesium|caesium atomic number|what number is caesium on the periodic table	55.
what element has the symbol cs|what element is cs	Cesium.
which element has atomic number 55|what element is number 55|element 55	Cesium.
what is the atomic mass of cesium|what is the atomic weight of cesium|cesium atomic mass|what is the atomic mass of caesium|what is the atomic weight of caesium|caesium atomic mass	132.905 u.
what period is cesium in|which period is cesium in|cesium period|what period is caesium in|which period is caesium in|caesium period	Period 6.
what group is cesium in|which group is cesium in|cesium group|what group is caesium in|which group is caesium in|caesium group	Group 1.
what type of element is cesium|what kind of element is cesium|cesium element type|what type of element is caesium|what kind of element is caesium|caesium element type	An alkali metal.
is cesium a metal|is cesium metal|is caesium a metal|is caesium metal	Yes.
who discovered cesium|who found cesium|who discovered caesium|who found caesium	Robert Bunsen and Gustav Kirchhoff.
when was cesium discovered|what year was cesium discovered|when was caesium discovered|what year was caesium discovered	1860.
what is the melting point of cesium|at what temperature does cesium melt|cesium melting point|what is the melting point of caesium|at what temperature does caesium melt|caesium melting point	28.5 C.
what is the boiling point of cesium|at what temperature does cesium boil|cesium boiling point|what is the boiling point of caesium|at what temperature does caesium boil|caesium boiling point	671 C.
what is the density of cesium|how dense is cesium|cesium density|what is the density of caesium|how dense is caesium|caesium density	1.87 g/cm3.
is cesium a solid liquid or gas|what state is cesium at room temperature|is caesium a solid liquid or gas|what state is caesium at room temperature	A solid.
what is the chemical symbol for barium|what is the symbol for barium|barium symbol	Ba.
what is the atomic number of barium|barium atomic number|what number is barium on the periodic table	56.
what element has the symbol ba|what element is ba	Barium.
which element has atomic number 56|what element is number 56|element 56	Barium.
what is the atomic mass of barium|what is the atomic weight of barium|barium atomic mass	137.327 u.
what period is barium in|which period is barium in|barium period	Period 6.
what group is barium in|which group is barium in|barium group	Group 2.
what type of element is barium|what kind of element is barium|barium element type	An alkaline earth metal.
is barium a metal|is barium metal	Yes.
what is the melting point of barium|at what temperature does barium melt|barium melting point	727 C.
what is the boiling point of barium|at what temperature does barium boil|barium boiling point	1,845 C.
what is the density of barium|how dense is barium|barium density	3.62 g/cm3.
is barium a solid liquid or gas|what state is barium at room temperature	A solid.
what is the chemical symbol for lanthanum|what is the symbol for lanthanum|lanthanum symbol	La.
what is the atomic number of lanthanum|lanthanum atomic number|what number is lanthanum on the periodic table	57.
what element has the symbol la|what element is la	Lanthanum.
